index,image_path,image_index,speed
11995,../Mini Project/data/clean_data/train_imgs/11995.jpg,11995,6.468615
13095,../Mini Project/data/clean_data/train_imgs/13095.jpg,13095,4.6395620000000015
13096,../Mini Project/data/clean_data/train_imgs/13096.jpg,13096,4.612444
16125,../Mini Project/data/clean_data/train_imgs/16125.jpg,16125,1.289583
16126,../Mini Project/data/clean_data/train_imgs/16126.jpg,16126,1.27841
9295,../Mini Project/data/clean_data/train_imgs/9295.jpg,9295,3.680926
9296,../Mini Project/data/clean_data/train_imgs/9296.jpg,9296,3.687166
1579,../Mini Project/data/clean_data/train_imgs/1579.jpg,1579,17.191436
1580,../Mini Project/data/clean_data/train_imgs/1580.jpg,1580,17.150451999999998
3235,../Mini Project/data/clean_data/train_imgs/3235.jpg,3235,21.594718
3236,../Mini Project/data/clean_data/train_imgs/3236.jpg,3236,21.600158
13741,../Mini Project/data/clean_data/train_imgs/13741.jpg,13741,9.979553
13742,../Mini Project/data/clean_data/train_imgs/13742.jpg,13742,10.005904
5031,../Mini Project/data/clean_data/train_imgs/5031.jpg,5031,22.239156
5032,../Mini Project/data/clean_data/train_imgs/5032.jpg,5032,22.234828
9497,../Mini Project/data/clean_data/train_imgs/9497.jpg,9497,7.174798
9498,../Mini Project/data/clean_data/train_imgs/9498.jpg,9498,7.206200999999999
8754,../Mini Project/data/clean_data/train_imgs/8754.jpg,8754,12.319607
8755,../Mini Project/data/clean_data/train_imgs/8755.jpg,8755,12.294129
3184,../Mini Project/data/clean_data/train_imgs/3184.jpg,3184,21.775132
3185,../Mini Project/data/clean_data/train_imgs/3185.jpg,3185,21.766496
7744,../Mini Project/data/clean_data/train_imgs/7744.jpg,7744,24.670081
7745,../Mini Project/data/clean_data/train_imgs/7745.jpg,7745,24.685044
7462,../Mini Project/data/clean_data/train_imgs/7462.jpg,7462,20.62703
7463,../Mini Project/data/clean_data/train_imgs/7463.jpg,7463,20.642845
8081,../Mini Project/data/clean_data/train_imgs/8081.jpg,8081,23.851085
8082,../Mini Project/data/clean_data/train_imgs/8082.jpg,8082,23.863458
7241,../Mini Project/data/clean_data/train_imgs/7241.jpg,7241,21.312586
7242,../Mini Project/data/clean_data/train_imgs/7242.jpg,7242,21.28083
14635,../Mini Project/data/clean_data/train_imgs/14635.jpg,14635,0.0
14636,../Mini Project/data/clean_data/train_imgs/14636.jpg,14636,0.0
6142,../Mini Project/data/clean_data/train_imgs/6142.jpg,6142,12.372866
6143,../Mini Project/data/clean_data/train_imgs/6143.jpg,6143,12.338704
8262,../Mini Project/data/clean_data/train_imgs/8262.jpg,8262,25.470353
8263,../Mini Project/data/clean_data/train_imgs/8263.jpg,8263,25.479736
19264,../Mini Project/data/clean_data/train_imgs/19264.jpg,19264,5.944653
19265,../Mini Project/data/clean_data/train_imgs/19265.jpg,19265,5.963979
3508,../Mini Project/data/clean_data/train_imgs/3508.jpg,3508,22.469102
3509,../Mini Project/data/clean_data/train_imgs/3509.jpg,3509,22.458989000000006
2398,../Mini Project/data/clean_data/train_imgs/2398.jpg,2398,24.139235
2399,../Mini Project/data/clean_data/train_imgs/2399.jpg,2399,24.152766
8977,../Mini Project/data/clean_data/train_imgs/8977.jpg,8977,9.232567
8978,../Mini Project/data/clean_data/train_imgs/8978.jpg,8978,9.204657
4770,../Mini Project/data/clean_data/train_imgs/4770.jpg,4770,22.200572
4771,../Mini Project/data/clean_data/train_imgs/4771.jpg,4771,22.228692
17415,../Mini Project/data/clean_data/train_imgs/17415.jpg,17415,14.344315
17416,../Mini Project/data/clean_data/train_imgs/17416.jpg,17416,14.395404
2330,../Mini Project/data/clean_data/train_imgs/2330.jpg,2330,24.469783
2331,../Mini Project/data/clean_data/train_imgs/2331.jpg,2331,24.44237
4354,../Mini Project/data/clean_data/train_imgs/4354.jpg,4354,21.893921
4355,../Mini Project/data/clean_data/train_imgs/4355.jpg,4355,21.881562
2184,../Mini Project/data/clean_data/train_imgs/2184.jpg,2184,23.818718
2185,../Mini Project/data/clean_data/train_imgs/2185.jpg,2185,23.802828
6017,../Mini Project/data/clean_data/train_imgs/6017.jpg,6017,12.584294
6018,../Mini Project/data/clean_data/train_imgs/6018.jpg,6018,12.614299
7782,../Mini Project/data/clean_data/train_imgs/7782.jpg,7782,24.527304
7783,../Mini Project/data/clean_data/train_imgs/7783.jpg,7783,24.507246
19653,../Mini Project/data/clean_data/train_imgs/19653.jpg,19653,0.0
19654,../Mini Project/data/clean_data/train_imgs/19654.jpg,19654,0.09651
8734,../Mini Project/data/clean_data/train_imgs/8734.jpg,8734,12.48211
8735,../Mini Project/data/clean_data/train_imgs/8735.jpg,8735,12.508908
19995,../Mini Project/data/clean_data/train_imgs/19995.jpg,19995,10.546491
19996,../Mini Project/data/clean_data/train_imgs/19996.jpg,19996,10.534776
5501,../Mini Project/data/clean_data/train_imgs/5501.jpg,5501,22.650715
5502,../Mini Project/data/clean_data/train_imgs/5502.jpg,5502,22.663232
16334,../Mini Project/data/clean_data/train_imgs/16334.jpg,16334,9.029621
16335,../Mini Project/data/clean_data/train_imgs/16335.jpg,16335,8.935130000000003
13564,../Mini Project/data/clean_data/train_imgs/13564.jpg,13564,0.0
13565,../Mini Project/data/clean_data/train_imgs/13565.jpg,13565,0.0
3567,../Mini Project/data/clean_data/train_imgs/3567.jpg,3567,22.010966
3568,../Mini Project/data/clean_data/train_imgs/3568.jpg,3568,21.974003
10287,../Mini Project/data/clean_data/train_imgs/10287.jpg,10287,7.661689
10288,../Mini Project/data/clean_data/train_imgs/10288.jpg,10288,7.675949
6268,../Mini Project/data/clean_data/train_imgs/6268.jpg,6268,12.40122
6269,../Mini Project/data/clean_data/train_imgs/6269.jpg,6269,12.425925
5791,../Mini Project/data/clean_data/train_imgs/5791.jpg,5791,20.223178
5792,../Mini Project/data/clean_data/train_imgs/5792.jpg,5792,20.159053
4486,../Mini Project/data/clean_data/train_imgs/4486.jpg,4486,21.858931
4487,../Mini Project/data/clean_data/train_imgs/4487.jpg,4487,21.870053
3779,../Mini Project/data/clean_data/train_imgs/3779.jpg,3779,21.482773
3780,../Mini Project/data/clean_data/train_imgs/3780.jpg,3780,21.476842
10981,../Mini Project/data/clean_data/train_imgs/10981.jpg,10981,6.817981
10982,../Mini Project/data/clean_data/train_imgs/10982.jpg,10982,6.8063720000000005
7776,../Mini Project/data/clean_data/train_imgs/7776.jpg,7776,24.578732
7777,../Mini Project/data/clean_data/train_imgs/7777.jpg,7777,24.581017000000006
9278,../Mini Project/data/clean_data/train_imgs/9278.jpg,9278,5.862117
9279,../Mini Project/data/clean_data/train_imgs/9279.jpg,9279,5.627951
8318,../Mini Project/data/clean_data/train_imgs/8318.jpg,8318,24.779891
8319,../Mini Project/data/clean_data/train_imgs/8319.jpg,8319,24.731084
4238,../Mini Project/data/clean_data/train_imgs/4238.jpg,4238,22.082320000000006
4239,../Mini Project/data/clean_data/train_imgs/4239.jpg,4239,22.102794
9321,../Mini Project/data/clean_data/train_imgs/9321.jpg,9321,1.627809
9322,../Mini Project/data/clean_data/train_imgs/9322.jpg,9322,1.536641
12435,../Mini Project/data/clean_data/train_imgs/12435.jpg,12435,9.610338
12436,../Mini Project/data/clean_data/train_imgs/12436.jpg,12436,9.55446
7248,../Mini Project/data/clean_data/train_imgs/7248.jpg,7248,21.086148
7249,../Mini Project/data/clean_data/train_imgs/7249.jpg,7249,21.087186
14618,../Mini Project/data/clean_data/train_imgs/14618.jpg,14618,0.0
14619,../Mini Project/data/clean_data/train_imgs/14619.jpg,14619,0.0
11447,../Mini Project/data/clean_data/train_imgs/11447.jpg,11447,2.02432
11448,../Mini Project/data/clean_data/train_imgs/11448.jpg,11448,1.856955
9192,../Mini Project/data/clean_data/train_imgs/9192.jpg,9192,11.382962
9193,../Mini Project/data/clean_data/train_imgs/9193.jpg,9193,11.373939
11571,../Mini Project/data/clean_data/train_imgs/11571.jpg,11571,5.643171
11572,../Mini Project/data/clean_data/train_imgs/11572.jpg,11572,5.672206
18240,../Mini Project/data/clean_data/train_imgs/18240.jpg,18240,7.699011
18241,../Mini Project/data/clean_data/train_imgs/18241.jpg,18241,7.946544
16325,../Mini Project/data/clean_data/train_imgs/16325.jpg,16325,9.52575
16326,../Mini Project/data/clean_data/train_imgs/16326.jpg,16326,9.513733
7983,../Mini Project/data/clean_data/train_imgs/7983.jpg,7983,22.727225
7984,../Mini Project/data/clean_data/train_imgs/7984.jpg,7984,22.722249
7644,../Mini Project/data/clean_data/train_imgs/7644.jpg,7644,23.995484
7645,../Mini Project/data/clean_data/train_imgs/7645.jpg,7645,23.984358
12052,../Mini Project/data/clean_data/train_imgs/12052.jpg,12052,7.478475
12053,../Mini Project/data/clean_data/train_imgs/12053.jpg,12053,7.526953999999999
9967,../Mini Project/data/clean_data/train_imgs/9967.jpg,9967,8.295946
9968,../Mini Project/data/clean_data/train_imgs/9968.jpg,9968,8.349136999999999
2400,../Mini Project/data/clean_data/train_imgs/2400.jpg,2400,24.158247
2401,../Mini Project/data/clean_data/train_imgs/2401.jpg,2401,24.170284
11715,../Mini Project/data/clean_data/train_imgs/11715.jpg,11715,7.526899
11716,../Mini Project/data/clean_data/train_imgs/11716.jpg,11716,7.439657
20076,../Mini Project/data/clean_data/train_imgs/20076.jpg,20076,8.815689
20077,../Mini Project/data/clean_data/train_imgs/20077.jpg,20077,8.74262
4926,../Mini Project/data/clean_data/train_imgs/4926.jpg,4926,22.305498
4927,../Mini Project/data/clean_data/train_imgs/4927.jpg,4927,22.286694
7742,../Mini Project/data/clean_data/train_imgs/7742.jpg,7742,24.637201
7743,../Mini Project/data/clean_data/train_imgs/7743.jpg,7743,24.662311
5912,../Mini Project/data/clean_data/train_imgs/5912.jpg,5912,16.833052
5913,../Mini Project/data/clean_data/train_imgs/5913.jpg,5913,16.770547
16338,../Mini Project/data/clean_data/train_imgs/16338.jpg,16338,8.725480000000001
16339,../Mini Project/data/clean_data/train_imgs/16339.jpg,16339,8.763651
19108,../Mini Project/data/clean_data/train_imgs/19108.jpg,19108,10.639692
19109,../Mini Project/data/clean_data/train_imgs/19109.jpg,19109,10.816219
7048,../Mini Project/data/clean_data/train_imgs/7048.jpg,7048,17.771345
7049,../Mini Project/data/clean_data/train_imgs/7049.jpg,7049,17.757376
9113,../Mini Project/data/clean_data/train_imgs/9113.jpg,9113,8.927563000000003
9114,../Mini Project/data/clean_data/train_imgs/9114.jpg,9114,8.866282
19206,../Mini Project/data/clean_data/train_imgs/19206.jpg,19206,9.270453
19207,../Mini Project/data/clean_data/train_imgs/19207.jpg,19207,9.317105
1120,../Mini Project/data/clean_data/train_imgs/1120.jpg,1120,17.202123
1121,../Mini Project/data/clean_data/train_imgs/1121.jpg,1121,17.214819
6719,../Mini Project/data/clean_data/train_imgs/6719.jpg,6719,17.334914
6720,../Mini Project/data/clean_data/train_imgs/6720.jpg,6720,17.229516
18449,../Mini Project/data/clean_data/train_imgs/18449.jpg,18449,9.98108
18450,../Mini Project/data/clean_data/train_imgs/18450.jpg,18450,9.94526
10216,../Mini Project/data/clean_data/train_imgs/10216.jpg,10216,7.144583
10217,../Mini Project/data/clean_data/train_imgs/10217.jpg,10217,7.1873190000000005
17103,../Mini Project/data/clean_data/train_imgs/17103.jpg,17103,2.493001
17104,../Mini Project/data/clean_data/train_imgs/17104.jpg,17104,2.526296
8899,../Mini Project/data/clean_data/train_imgs/8899.jpg,8899,10.08984
8900,../Mini Project/data/clean_data/train_imgs/8900.jpg,8900,10.103728
5127,../Mini Project/data/clean_data/train_imgs/5127.jpg,5127,22.559304
5128,../Mini Project/data/clean_data/train_imgs/5128.jpg,5128,22.577154
8655,../Mini Project/data/clean_data/train_imgs/8655.jpg,8655,10.79452
8656,../Mini Project/data/clean_data/train_imgs/8656.jpg,8656,10.775274
8495,../Mini Project/data/clean_data/train_imgs/8495.jpg,8495,16.494098
8496,../Mini Project/data/clean_data/train_imgs/8496.jpg,8496,16.352741
10522,../Mini Project/data/clean_data/train_imgs/10522.jpg,10522,6.9424160000000015
10523,../Mini Project/data/clean_data/train_imgs/10523.jpg,10523,6.876742
1975,../Mini Project/data/clean_data/train_imgs/1975.jpg,1975,23.978732
1976,../Mini Project/data/clean_data/train_imgs/1976.jpg,1976,23.949734
5698,../Mini Project/data/clean_data/train_imgs/5698.jpg,5698,23.048936
5699,../Mini Project/data/clean_data/train_imgs/5699.jpg,5699,23.049484
7404,../Mini Project/data/clean_data/train_imgs/7404.jpg,7404,18.096120000000006
7405,../Mini Project/data/clean_data/train_imgs/7405.jpg,7405,18.069245
7927,../Mini Project/data/clean_data/train_imgs/7927.jpg,7927,23.491479
7928,../Mini Project/data/clean_data/train_imgs/7928.jpg,7928,23.478622
9282,../Mini Project/data/clean_data/train_imgs/9282.jpg,9282,5.181635
9283,../Mini Project/data/clean_data/train_imgs/9283.jpg,9283,5.24336
13970,../Mini Project/data/clean_data/train_imgs/13970.jpg,13970,7.571532
13971,../Mini Project/data/clean_data/train_imgs/13971.jpg,13971,7.569325
4376,../Mini Project/data/clean_data/train_imgs/4376.jpg,4376,21.894458
4377,../Mini Project/data/clean_data/train_imgs/4377.jpg,4377,21.907319
16235,../Mini Project/data/clean_data/train_imgs/16235.jpg,16235,12.989959
16236,../Mini Project/data/clean_data/train_imgs/16236.jpg,16236,13.005709
1443,../Mini Project/data/clean_data/train_imgs/1443.jpg,1443,14.999906
1444,../Mini Project/data/clean_data/train_imgs/1444.jpg,1444,14.978248
14938,../Mini Project/data/clean_data/train_imgs/14938.jpg,14938,14.307406
14939,../Mini Project/data/clean_data/train_imgs/14939.jpg,14939,14.30103
5847,../Mini Project/data/clean_data/train_imgs/5847.jpg,5847,18.333643
5848,../Mini Project/data/clean_data/train_imgs/5848.jpg,5848,18.344829
9892,../Mini Project/data/clean_data/train_imgs/9892.jpg,9892,8.362378
9893,../Mini Project/data/clean_data/train_imgs/9893.jpg,9893,8.475953
9073,../Mini Project/data/clean_data/train_imgs/9073.jpg,9073,8.41945
9074,../Mini Project/data/clean_data/train_imgs/9074.jpg,9074,8.405992999999999
579,../Mini Project/data/clean_data/train_imgs/579.jpg,579,17.333616
580,../Mini Project/data/clean_data/train_imgs/580.jpg,580,17.330645
17753,../Mini Project/data/clean_data/train_imgs/17753.jpg,17753,8.744278
17754,../Mini Project/data/clean_data/train_imgs/17754.jpg,17754,8.753260000000001
20136,../Mini Project/data/clean_data/train_imgs/20136.jpg,20136,6.647850999999998
20137,../Mini Project/data/clean_data/train_imgs/20137.jpg,20137,6.5701160000000005
14204,../Mini Project/data/clean_data/train_imgs/14204.jpg,14204,4.059483
14205,../Mini Project/data/clean_data/train_imgs/14205.jpg,14205,4.04482
7011,../Mini Project/data/clean_data/train_imgs/7011.jpg,7011,16.758518
7012,../Mini Project/data/clean_data/train_imgs/7012.jpg,7012,16.808923
16961,../Mini Project/data/clean_data/train_imgs/16961.jpg,16961,1.829387
16962,../Mini Project/data/clean_data/train_imgs/16962.jpg,16962,1.827865
12650,../Mini Project/data/clean_data/train_imgs/12650.jpg,12650,10.560629
12651,../Mini Project/data/clean_data/train_imgs/12651.jpg,12651,10.559007
17853,../Mini Project/data/clean_data/train_imgs/17853.jpg,17853,1.430525
17854,../Mini Project/data/clean_data/train_imgs/17854.jpg,17854,1.4308379999999998
4972,../Mini Project/data/clean_data/train_imgs/4972.jpg,4972,22.208284
4973,../Mini Project/data/clean_data/train_imgs/4973.jpg,4973,22.187394
19298,../Mini Project/data/clean_data/train_imgs/19298.jpg,19298,4.942929
19299,../Mini Project/data/clean_data/train_imgs/19299.jpg,19299,4.936565
8246,../Mini Project/data/clean_data/train_imgs/8246.jpg,8246,25.680239
8247,../Mini Project/data/clean_data/train_imgs/8247.jpg,8247,25.65007
5821,../Mini Project/data/clean_data/train_imgs/5821.jpg,5821,19.140255
5822,../Mini Project/data/clean_data/train_imgs/5822.jpg,5822,19.10098
18307,../Mini Project/data/clean_data/train_imgs/18307.jpg,18307,12.05752
18308,../Mini Project/data/clean_data/train_imgs/18308.jpg,18308,12.057722
13073,../Mini Project/data/clean_data/train_imgs/13073.jpg,13073,5.206245
13074,../Mini Project/data/clean_data/train_imgs/13074.jpg,13074,5.160126999999999
344,../Mini Project/data/clean_data/train_imgs/344.jpg,344,17.773367999999994
345,../Mini Project/data/clean_data/train_imgs/345.jpg,345,17.756399
13451,../Mini Project/data/clean_data/train_imgs/13451.jpg,13451,0.0
13452,../Mini Project/data/clean_data/train_imgs/13452.jpg,13452,0.0
6022,../Mini Project/data/clean_data/train_imgs/6022.jpg,6022,12.476862
6023,../Mini Project/data/clean_data/train_imgs/6023.jpg,6023,12.440064
486,../Mini Project/data/clean_data/train_imgs/486.jpg,486,16.382156
487,../Mini Project/data/clean_data/train_imgs/487.jpg,487,16.423409
2471,../Mini Project/data/clean_data/train_imgs/2471.jpg,2471,24.817843
2472,../Mini Project/data/clean_data/train_imgs/2472.jpg,2472,24.861948
6946,../Mini Project/data/clean_data/train_imgs/6946.jpg,6946,14.352676999999998
6947,../Mini Project/data/clean_data/train_imgs/6947.jpg,6947,14.39833
9594,../Mini Project/data/clean_data/train_imgs/9594.jpg,9594,8.631866
9595,../Mini Project/data/clean_data/train_imgs/9595.jpg,9595,8.527884
8225,../Mini Project/data/clean_data/train_imgs/8225.jpg,8225,25.908303
8226,../Mini Project/data/clean_data/train_imgs/8226.jpg,8226,25.850531
5527,../Mini Project/data/clean_data/train_imgs/5527.jpg,5527,22.110106
5528,../Mini Project/data/clean_data/train_imgs/5528.jpg,5528,22.102342
15866,../Mini Project/data/clean_data/train_imgs/15866.jpg,15866,1.6732779999999998
15867,../Mini Project/data/clean_data/train_imgs/15867.jpg,15867,1.821102
10450,../Mini Project/data/clean_data/train_imgs/10450.jpg,10450,7.962639
10451,../Mini Project/data/clean_data/train_imgs/10451.jpg,10451,8.023028
104,../Mini Project/data/clean_data/train_imgs/104.jpg,104,26.447106
105,../Mini Project/data/clean_data/train_imgs/105.jpg,105,26.444679
1615,../Mini Project/data/clean_data/train_imgs/1615.jpg,1615,17.621159
